player_id,player_name,elo,clay_elo,form,clay_wr,rg_best,fatigue
106290,Filip Peliwo,1462.7255381823406,1479.6893839390516,0.2857142857142857,0.25,0,24
104473,Walter Trusendi,1480.334376417429,1479.6672886724732,0.5,0.5,0,30
104847,Adrien Bossel,1432.67515657504,1479.665894094301,0.0,0.0,0,60
105821,Riccardo Bellotti,1480.665370678919,1479.584770544146,0.5,0.5,0,30
105120,Andres Molteni,1481.0933483129324,1479.0966645092756,0.0,0.5,0,60
209284,Elmer Moller,1510.2348817379564,1479.0015390736355,0.3,0.2,1,19
106026,Yuki Bhambri,1508.1713115741716,1478.7360024199954,0.2,0.5,1,60
107098,Gilles Kremer,1463.4375040793434,1478.3474629490097,0.25,0.5,0,60
208233,Mattia Bellucci,1559.0823985745672,1478.3047361528588,0.4,0.2857142857142857,1,0
125842,Adam Moundir,1476.096529051116,1478.2169614931015,0.0,0.0,0,60
104136,Santiago Gonzalez,1484.2340713201231,1477.8734337866017,0.25,0.3333333333333333,0,60
103967,Michael Lammer,1467.1237877312537,1477.8283647156295,0.4,0.0,0,60
200031,Lucas Catarina,1457.6237913690059,1477.5435766946537,0.125,0.0,0,60
106034,Yasutaka Uchiyama,1473.1420082042982,1477.5234382550839,0.3,0.5,1,0
111505,Enzo Couacaud,1465.9957502545578,1477.3259242022214,0.16666666666666666,0.3333333333333333,2,60
105270,Maxime Teixeira,1461.5038599990194,1476.7773236652679,0.5,0.5,0,30
103580,Alexander Peya,1479.3748058449694,1476.2557612004614,0.0,0.0,0,60
200273,Hady Habib,1509.5469841100878,1476.1470890936846,0.3,0.4,0,60
105432,Prajnesh Gunneswaran,1432.5539347938025,1476.0565571483262,0.2,0.5,1,60
106106,George Tsivadze,1428.5870692512763,1475.9834398617334,0.0,0.5,0,0
106072,Alexey Vatutin,1444.6751139378841,1475.9684918811517,1.0,1.0,0,0
200325,Emil Ruusuvuori,1628.2912625580614,1475.9064671642618,0.4,0.16666666666666666,2,0
106296,Gregoire Barrere,1537.2933007756722,1475.8005266370508,0.4,0.47058823529411764,2,60
212082,Joel Schwaerzler,1477.2553718929516,1475.7872383284157,0.0,0.0,0,60
